CaseName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
Keck0250,0.41821995,0.4198977,0.009648947,1.8075057,0.8545864,0.917136,0.7981611,0.8231698,0.81770676,1.3887663,0.83311117,0.30664948,0.098664396,0.83485866,1.4540327,0.47587892,0.47572863,1.4983366,0.3447792,0.614797,0.50483704,0.3090043,0.26001832,0.97057414,1.5593171,0.79757124,0.16565293,1.1430848,0.99192035,0.56709105,0.45687693,0.53365386,0.7791746,0.36874276,0.5131731,0.76144844,0.88881797,0.41140598,0.72072434,0.98126304,0.21062854,0.041191697,0.060915876,1.5624025,0.42590117,0.42227095,0.92319816,0.49540645,0.2987008,0.4368784,0.82854575,0.4346752,0.4133221,1.36616,0.056496862,0.015939767,0.122464225,0.43286538,0.4142534,0.5415882,1.9304426,1.3691053,0.011701655,0.23097783,0.051602498,1.438102,0.68696624,0.7851051,0.20978811,1.0117882,0.1358737,0.37806988,0.48834214,1.046146,1.7532343,1.2307658,0.7680732,0.007956477,1.649699,1.2933792,0.10338969,0.0077261133,0.72123814,0.11440417,0.75946903,0.88798904,0.8110148,0.2130572,0.3443971,0.7153459,0.4239638,1.7845023,0.57237124,0.102563,1.3219347,0.07584941,0.15890256,0.43398687,0.4312007,0.21647483,0.45577675,0.9319092,1.4816947,1.1704384,0.4967596,0.73072755,1.222832,0.032125473,0.17369032,0.3089871,0.9160371,0.18168542,0.1301452,1.276032,0.21319915,0.18341658,0.18458897,0.52812994,0.6598171,0.20686395,0.34780532,0.0016676527,0.33997864,0.7364559,1.2017891,0.8181025,0.37731785,1.0923698,0.25336343,1.2461988,0.42791542,0.5426262,0.45603517,0.27750972,0.6656761,0.49438936,0.1293725,0.68687963,0.5337734,1.0065947,0.81970584,0.21708143,0.0018014181,1.0446663,0.1606116,0.30248138,0.49832574,0.6006031,1.0285053,0.3919658,1.4798667,0.7528555,0.0315861,0.1918259,0.43708137,0.28484052,0.8373954,0.93472683,1.1124728,0.2072056,0.84349084,0.09433012,0.33414316,1.7258737,0.55984473,1.2614272,0.9342668,0.33495265,0.10735325,0.011923536,0.005672846,0.2860027,0.22606258,0.6094898,0.96879995,0.12277396,0.2123625,0.26158547,0.09473136,0.9005744,0.3479615,0.76834184,0.35754156,0.9911315,0.34793505,0.3101029,0.44474137,0.12821478,0.058524147,0.008030362,0.252423,0.08154697,0.86715966,0.31920898,0.40590724,0.43272597,0.23571122,0.28529635,1.8109276,0.27846342,0.9534445,0.41346964,0.7087648,1.3676314,0.041108005,0.27436417,0.61586565,0.11903562,0.23796941,1.4349414,0.24700771,1.0708704,0.063034296,0.43080813,0.39288408,0.2438463,0.52799547,0.39473048,1.7445462,0.5133358,0.98041594,0.23539591,0.17620513,0.4171092,0.26080412,0.36906484,0.15916106,1.2029524,0.5527916,0.16403696,1.3442609,0.32280323,0.047777116,0.36334634,0.57110965,0.088369094,1.2026074,0.23721367,0.16678159,0.5240349,0.9784507,0.5129763,0.075433165,0.30352038,0.19246745,0.5949571,0.0,0.6110388,1.4493799,1.0589856,0.37463242,0.66662395,0.15801834,0.027736982,0.33570266,0.81708443,0.21505986,0.29079834,0.28889254,1.6811111,0.59979,0.31267115,0.39465332,0.69397855,0.44778174,0.0067558135,0.033121984,0.21595944,0.14206472,0.21970668,1.441335,0.056958534,0.13117208,0.057840265,1.4024041,0.001598342,0.020368729,0.6236675,1.1136811,0.4900591,1.4857244,0.6828414,0.14281963,0.51396036,0.69288933,0.08057086,1.255003,0.92053264,1.0217557,0.00030248193,0.36053032,0.17457241,0.085470654,0.6043112,0.7723604,0.17334019,1.4514787,0.8380616,0.8747061,0.41307586,0.5646362,0.27414882,0.2155468,0.73126423,0.3613212,0.32858753,0.49566248,0.30887133,0.26838475,1.217678,0.44447118,0.11884581,0.12077139,0.6103977,0.6744894,0.0,0.88725144,0.0025335527,0.43122435,0.7483529,0.0146643715,0.5885351,0.43263108,0.31450045,0.30872118,0.44421807,0.66770595,0.079084165,0.5111022,0.43423527,0.48574048,0.3256477,0.8378817,1.2754912,0.23753853,0.8961907,0.6116321,0.23941484,1.1469753,0.26010823,0.27544916,0.87602526,0.107226565,0.2959147,0.64566934,0.4590683,1.0084999,0.2608447,0.50957346,0.00039380425,0.13651043,0.80809164,0.18705997,1.4700705,0.5688431,0.2716088,1.3118944,0.4653371,0.36433232,0.5594007,0.40664208,0.00080724596,0.5669701,0.12706566,0.76089627,0.8223756,0.5004215,0.5098388,0.9831642,0.5010961,0.22373736,0.31673074,0.011084956,1.2903957,0.4374962,0.07166432,0.36225072,1.0945764,0.3196381,0.0874071,0.21865222,0.036568493,0.10420628,0.18518162,1.1808962,0.088389575,0.19537294,0.7592757,0.7054317,0.09217419,0.7609799,0.48261222,0.2424984,0.927035,0.33941385,0.047157407,0.41151083,1.3250792,0.2236146,0.4669529,0.17738542,0.4640314,1.1189742,0.40508884,0.41937518,0.66271996,0.36236238,0.8560304,0.13575713,0.39985955,1.0570214,0.5699952,0.58912134,0.56139356,0.74186385,0.009433683,0.8388357,0.033125333,0.44940406,0.80384934,0.31344885,0.0028279647,0.17592296,0.47711587,0.2288652,0.49716505,0.37803692,0.21560709,0.64338136,0.51160485,0.64978427,1.088547,0.35872978,0.055780813,1.2463827,0.4160931,0.24645004,0.5621698,0.41634357,0.13579637,0.5225482,0.45835024,0.20587993,0.33035332,0.19785985,0.26481894,1.8356763,0.15483686,0.2553721,1.5023385,0.03188514,0.26896733,0.17244999,1.1396657,0.33206785,0.5017325,0.40787992,0.62631905,0.24948789,0.76388216,0.3789151,0.41503376,0.6401722,0.0,0.10948323,1.0202545,0.19558802,0.04508876,0.8478064,0.76575464,0.08131729,0.26066378,0.30571407,0.63335943,0.71571374,0.29841012,0.44830626,0.19914263,0.2664477,0.6205769,1.4839517,0.52293867,0.8738353,0.47746584,0.8235296,1.5888774,1.54228,0.99977005,0.92625004,0.44474813,1.0051308,0.9646921,1.2565532,0.0,0.03807389,1.2543879,0.5740676,1.8165,1.882859,0.08621201,0.19105375,0.75127643,1.1304823,0.9969491,0.43817934,0.0012639007,1.1788006,0.20310864,0.43334666,0.5044913,1.3164803,0.7959963
Keck0567,0.33908874,0.027794678,0.29496902,0.0073354673,0.6673325,0.01121086,0.7168973,0.42641252,0.0042811288,0.22956428,0.24657655,0.15279037,0.028003993,0.90680087,0.4069957,0.22932039,0.8571248,0.010995678,0.21529137,0.086496264,0.0007958984,0.4014685,0.55374306,0.16024777,0.097450085,1.6997428,0.0010975576,0.70606196,0.25441924,1.0015082,0.16494763,0.16718344,0.07554105,0.12879346,0.612006,0.40779218,0.1861214,0.1145169,0.8127457,0.7931371,0.4936498,0.7123382,0.38924497,0.01988489,1.4256611,0.15794437,0.0568768,0.5832177,0.5530872,0.46651506,0.3166365,0.18451518,0.6103118,0.005420919,0.73132926,0.12813199,0.03633755,0.28555447,0.74573225,0.12631689,0.19016282,0.5599251,0.49251592,0.08929117,1.2740757,0.017683094,0.6088508,0.6180155,0.15947205,0.10259496,0.19774397,0.34381905,0.1571047,0.032420825,0.10912636,0.039655138,0.96727157,0.49733484,0.023415178,1.4741985,0.35163775,0.8335434,0.5004261,0.021082208,0.030658662,0.9002557,0.07316264,0.02163791,0.008279565,0.3364588,0.038925644,0.016320921,0.28822502,0.0035921913,0.7929622,0.0278885,0.91814053,0.32708922,0.9465523,0.66827285,0.046548933,0.25557312,0.020257156,0.098312475,0.13675974,0.4923756,0.08248481,0.4259857,0.17154649,0.04432471,0.03685402,0.060019158,0.1282125,0.040526263,1.0547571,0.16029724,0.38538057,0.013977049,0.48269674,0.00010101067,0.7938427,0.083147325,0.2705708,0.44343728,0.0129622165,1.1098313,0.13397239,0.678051,0.3421898,0.5380075,0.3123313,0.7660435,0.91566014,0.08332722,1.5735737,0.16337937,0.40303224,0.4943823,0.50536454,0.060367398,0.15670966,0.0073984615,0.7217406,0.004543547,0.59615564,0.24115899,0.600704,0.36243647,0.1382381,1.2466012,0.63293684,0.78935426,0.0011386295,0.52485675,0.27395806,0.81003493,0.46798944,0.114402,0.9837805,0.14085594,0.43916073,0.09651393,0.39326614,0.36193526,0.833077,0.28547126,0.25176528,0.6021645,0.17783518,1.1023655,0.0018347304,0.0029513412,0.25515285,0.8019085,0.35043398,0.31990916,0.23167658,0.11459546,0.65347254,0.1309356,0.0064713717,0.048140813,0.54453754,0.39500713,0.81452197,0.060819894,0.31416,0.032455426,0.2563625,0.42006817,0.6697128,0.621464,0.4511308,0.07424092,0.31257647,0.20363308,0.941962,1.3413796,0.0,0.6498126,0.16884753,0.1442929,0.046893135,0.011347408,0.0022277967,0.49397597,0.006685637,0.88152444,0.28975755,0.14392272,1.4217134,0.34968925,0.286984,0.18408215,0.32179186,1.054225,0.0013489195,1.6412009,0.11384724,1.1180013,0.0029445912,0.008173926,0.057550423,0.61204904,0.0,0.038836785,0.2810943,0.011517368,0.05686919,0.053101666,0.65665865,0.13786235,0.35245565,0.39762235,0.3555641,0.68628407,0.00658247,0.11455682,0.9477607,0.57520866,0.1820071,0.13597621,0.0,0.36689347,0.613806,0.2126537,0.9130304,0.42126328,0.13015777,0.022153102,0.50871485,0.8185519,0.03974799,0.51568896,0.6724968,0.47097743,0.32455844,0.63990337,0.48121107,0.48096538,0.18864033,0.18942788,0.2040975,0.15647034,0.6416262,0.085959084,1.2228425,0.0013048784,0.84675866,0.40760663,0.046472386,0.1316313,0.2785686,0.08873837,0.09465926,0.658335,0.4609331,0.2464268,0.6194038,0.192936,1.3620889,0.012876367,0.7600386,0.34226698,1.278867,0.18145642,0.05623484,0.35422644,0.0017757986,0.5190389,0.5759797,0.022916555,0.39528745,0.14984891,1.1359454,0.22572099,0.50350493,0.82788455,0.1018337,0.99342144,0.076971486,0.3296069,0.54313743,0.20301285,0.25930834,0.06608108,0.3909769,0.6513847,0.06311943,0.09110308,0.37241045,0.5596695,1.2375135,0.0,0.5596206,0.2993129,0.11010527,0.43384475,0.0,0.049277905,0.19136167,1.3232994,0.28438693,0.00067442283,0.044878837,0.55572397,0.20853093,0.7073937,0.76788247,0.017156333,0.034637816,0.9487518,1.581981,0.8807827,0.22622502,0.00602555,0.042113632,0.7741441,0.3087399,0.80550337,0.5579666,0.30044478,0.8268852,0.28868568,0.019527318,0.012720421,0.80160713,0.59964657,0.096640676,0.24589142,0.38312322,0.0002905888,0.29215902,0.009551704,0.7713864,0.007853014,0.93213916,0.005184544,0.3066012,0.11377467,0.73127645,0.6130051,0.06038862,0.0014741871,0.0014001915,0.50076866,0.029304607,1.3052397,0.1227511,0.76277614,0.78616196,0.32665825,1.0625365,0.24752773,0.0109002795,0.0,0.94093573,0.349792,1.0506448,0.98042417,0.013038517,0.09918394,0.7923902,0.03620668,0.5220556,0.9517664,0.37838244,0.3384471,0.7837978,0.70168006,0.28992268,0.2532841,0.05403567,0.7891753,0.17406891,0.73707056,0.5267562,0.51573724,0.2286025,0.34099215,0.25538597,0.7391728,0.36509502,0.06155717,0.11300507,0.3146928,0.59041226,1.2441443,0.0061656283,0.9561801,0.34766614,0.21722814,0.52174103,0.7598071,0.05065105,0.27506974,0.22696984,0.52882344,0.17554459,0.43937653,0.84207094,0.87142724,0.12766808,0.6665654,0.17909023,0.18942532,0.3434149,0.090619415,0.1398085,0.28614414,1.0161319,0.49497917,0.12873387,0.3500067,0.122394875,0.7390097,0.75190175,0.41032463,0.47858062,0.23865421,0.0,0.2515208,1.1039948,0.022906393,0.0037697894,0.14249855,0.08787413,0.07831591,0.4077925,0.03228273,0.28766015,0.4745304,0.7681471,0.36516184,0.31948292,1.1739655,0.39300588,0.50595284,0.8632624,0.59697926,0.68623585,0.40846905,0.1973306,0.47719815,0.72350645,0.25379574,0.0,1.1645613,0.9694289,0.073176675,0.39665678,0.0022429586,0.57332814,0.07286601,0.2335912,0.3219671,0.15503892,0.6618265,0.0048553357,0.6879276,0.682293,0.3586492,0.05336791,0.56897134,0.1813263,0.47134227,0.246252,0.5080938,1.4215121,0.3600631,0.78601015,0.07473333,0.4126007,0.058838144,1.3084188,0.22406802,0.26615003,0.0,0.28281316,0.2983137,1.0862926,1.0733202,0.01415631,0.018269733,0.40679455,0.74978316,0.021729264,0.22368824,0.5402992,1.0185947,0.06421393,0.31995356
Keck0405,0.49599683,2.296128,3.708493,0.23383175,0.13993868,0.60634017,0.5907507,1.1947619,0.13826182,0.26388386,0.97665584,0.089721546,0.4960217,0.8286457,0.2906299,1.6694224,0.38255596,0.6196974,0.3902495,0.30327314,1.458132,0.19900273,0.015546564,0.1461721,0.050248712,0.28955314,2.0476727,0.08121524,0.12724163,0.108639084,1.8893036,1.7825787,1.1725641,1.5968535,0.3260833,0.68587464,0.34724078,0.9586784,0.107729025,0.8276372,0.19551991,0.75657856,1.37991,0.53443444,0.23490657,2.3513684,0.26785114,0.8170383,0.11291169,0.7912973,0.35599667,1.7693207,0.118910134,0.24194786,2.35067,0.46447974,2.4774542,0.36861247,1.7624226,0.4524417,0.048191834,0.2490151,0.34772164,1.8101759,0.2922883,0.08613724,0.43571472,0.13080229,2.3617597,0.58656347,1.9273592,0.26997674,1.3684576,0.3290808,0.026037622,0.05448672,0.5500605,1.847357,0.041576326,0.044232555,0.8811158,0.025130404,1.1437846,2.577128,0.77106726,0.5490723,1.499254,0.47359177,0.40271994,0.9690079,1.8583233,0.053406864,0.3412839,2.708499,0.022269009,0.39908308,1.0069754,0.47383156,0.0016193105,0.52444696,1.1458945,0.31904995,0.13150015,0.5698244,0.9590932,0.4053375,1.1562724,2.698578,0.83184224,0.58964586,0.80722165,0.4034825,0.6901178,0.35886234,0.26713136,0.25362772,0.28659374,1.6225648,1.3601484,2.2399442,0.4253357,2.8462129,0.35774082,0.9395366,0.41903633,0.059774842,1.168839,1.6899705,1.0996385,0.051526748,0.52770793,0.34279945,0.4056378,1.0027411,0.06584153,0.46118033,0.2788224,0.7674674,1.2318861,0.98002976,0.01771137,0.30726597,1.4373552,1.2601357,1.186056,1.4206959,0.0,0.5589355,0.5823863,0.6361896,0.15021366,0.1628132,1.5841775,0.011596328,0.45073134,0.7281384,0.26019123,0.19951767,0.0,0.22393382,0.42025447,2.204798,0.26290762,0.4515326,0.089280486,1.1165214,1.4472097,0.1615203,0.20606574,1.018019,3.0327194,2.5762584,0.86946666,0.44110334,0.27733412,2.2101378,0.7940595,1.3953724,0.072250575,0.25440174,0.7757877,0.13566588,0.12934405,0.03522132,0.30936885,1.9677372,0.31236577,0.030651726,0.0014171237,1.4806075,0.823218,0.63129926,0.24970919,0.46219254,0.7766614,0.84534246,0.13339701,0.37761977,0.8040319,1.0477469,1.16232,0.287298,1.9028364,0.19988483,2.9743056,0.8523855,1.0134319,1.131973,0.61451364,0.27318195,0.41632313,0.103468046,2.6224918,0.65156233,1.1576543,1.471055,1.2666879,0.3278403,0.18160479,0.02504303,1.8916407,1.5434071,1.8006499,0.8771638,2.1228828,1.0609912,1.8179799,2.4342256,0.1817052,2.700088,0.37222254,1.4128085,1.110786,0.6741818,0.035434417,2.151883,0.24643464,0.5589495,0.07220361,1.3337455,0.5894332,0.13043217,3.9246309,1.9863031,0.36665303,0.09662634,0.7608318,1.314023,0.057810348,0.06259662,0.033868827,0.08271045,1.9452257,0.16678308,0.94998455,0.79662406,0.3905708,0.031530086,0.5409707,0.004836453,0.46606776,2.07425,1.200812,0.5935254,0.7112212,0.5284071,0.27135658,1.8707505,1.9018102,0.7691781,0.107127756,3.2034242,0.019556526,1.1704364,0.6286948,0.2857017,1.3696182,0.920951,0.31431517,0.7082962,0.1475383,1.5979524,1.526563,0.18804708,0.19585869,1.2078271,0.18636133,0.17511296,0.4397159,1.139576,0.10377261,1.3674662,1.3825783,0.46053421,0.084806755,1.2001998,0.07317393,0.4564913,0.2479524,0.20541027,1.2289165,0.069349006,1.8676772,0.1924381,0.30027795,0.29573193,2.148068,0.61087656,0.6287444,0.23460673,1.570924,1.5704777,1.4273473,1.1219704,0.6720913,1.6847457,0.33819407,0.95802206,2.9629107,0.22744784,1.2402859,0.13578263,1.3540747,0.4612082,1.7258651,1.3656023,0.17931497,0.39409035,0.9105829,1.4581443,1.4240172,0.7546215,0.2917332,0.17734782,2.140075,0.7358888,0.7371502,0.3085788,0.027987333,1.3282475,0.9484673,1.4641566,1.4097137,1.2784073,0.5747677,2.4633527,0.40883356,0.6741211,0.5938492,2.5150075,0.43592584,1.9102542,0.49100056,0.21341407,0.23107037,1.7736435,0.15146364,1.7472875,1.3230052,1.8927014,0.44517016,1.8986409,0.38313723,1.4464858,1.8191843,0.51935816,0.46253896,0.5011163,0.07652257,0.014592266,0.21756595,0.2277316,0.01687025,0.059792016,1.423047,2.3281202,1.4167941,0.085943885,0.5498972,0.12301979,0.54829895,1.6055984,0.33357424,1.3844275,0.07405859,0.22810912,0.25208953,0.42431346,0.32294562,0.08163931,0.24111122,0.099073716,0.7578858,0.0,0.027309015,0.9020912,0.018186845,0.8329791,0.7147958,0.17428914,0.939911,0.0059726015,0.67262036,0.026391957,0.4070498,1.7661422,0.04271543,0.41013056,0.6193067,0.061041247,0.39568028,1.6583127,1.0055854,1.0363427,0.45147854,1.0641499,0.21259871,0.70096236,1.8669462,0.32649937,1.1687583,1.0952568,2.0876918,0.6112795,0.725917,0.21394306,0.33393836,1.0574355,1.3385329,1.6843038,0.29473537,0.4924467,0.6552733,0.64504033,0.8447982,0.4747449,0.5383071,0.19826752,0.089297466,1.4591175,1.5103854,2.7306604,0.1856722,0.6250465,2.8075957,2.1568074,0.06399803,1.3501494,0.01724863,0.0,0.45930815,0.93659246,1.3280336,0.030961625,0.22683214,0.00452108,1.7634971,0.2857581,1.537677,0.43879852,0.69050676,0.2703881,0.19775248,1.3954358,0.5588119,0.66052413,0.5277325,0.05489502,0.86466575,0.037751324,1.4779751,1.5745603,0.30945626,1.2172667,0.10435396,0.0,2.0877094,0.1500186,1.8371837,0.1860551,0.5043477,0.86425376,0.7138337,0.27264905,0.6384243,0.39533877,0.14631599,0.46904206,0.4446568,0.20499742,0.5359455,0.73694193,0.31768256,2.5878942,0.23899177,0.06898768,0.38107806,0.4493643,0.40429395,1.7579048,0.1352742,0.40217707,0.7043401,0.22181857,0.48729295,0.017726935,0.4179469,1.680542,0.06400926,0.28729835,0.0026201336,0.578281
Keck0538,0.65662456,0.47402588,0.048856407,0.61908615,0.12381482,0.53604716,0.95894456,0.50476044,0.23082599,0.7621904,0.020518703,0.3517426,0.6177751,0.39498374,0.15672621,0.7706226,0.6669329,0.5599029,0.16355282,0.04596678,0.28810537,0.5116142,0.003485476,0.3626396,0.36307293,0.951087,0.3696273,0.49027896,0.36897188,0.63795686,0.11011516,0.53541374,0.19290778,0.3724808,0.6167143,0.26519984,0.45890188,0.19117847,0.25822735,0.03181978,0.38249272,0.1692518,0.22539476,0.34859386,0.3496772,0.12823385,0.27519974,0.43270636,0.04439482,0.53234625,0.5109909,0.68181443,0.28776425,0.4141,0.21629924,0.013017663,0.5407661,0.5033486,0.24016406,0.37866175,0.65414405,0.2104843,0.004425765,0.18881077,0.17967196,0.25859836,0.97906345,0.62291497,0.22574732,0.6624837,0.75872195,0.27745533,0.5166928,0.9475959,0.58158803,0.42141217,1.0160159,0.63643,0.41685927,0.28982675,0.31953707,0.008357678,0.32402647,0.105741955,0.07260195,1.0404437,0.6086835,0.17373571,0.1948002,0.24554932,0.6474392,0.8028194,0.4590038,0.44475657,0.3859114,0.005809172,0.14156824,0.7259887,0.0060142525,0.40614337,0.060449444,0.52016485,0.7888763,0.54583144,0.9060527,0.10898583,0.4038663,0.49197057,0.7554176,0.0071132304,1.016751,0.094360664,0.0056077,0.1750342,0.062181547,0.5662769,0.24632506,0.06288476,0.07790915,0.54603404,0.8979988,0.24484381,0.85548687,0.122999795,0.32924235,0.17085987,0.33139783,0.08689787,0.03323731,0.7178254,0.7207689,0.021008413,0.6529058,0.408275,0.08033398,0.4682761,0.26547262,0.2595449,0.81653124,0.8645412,0.3844807,0.06754072,0.07690358,0.56874794,0.38056743,0.26283616,0.1881688,0.6480825,0.30381078,0.6679199,0.5834229,0.0145494435,0.005524694,0.056536667,0.027901687,0.37357378,0.90594023,0.53012896,0.43592378,0.18843263,0.18152957,0.46738482,0.46685618,0.30345672,0.3034424,0.33518857,0.3349812,0.45655566,0.23416837,0.051605817,0.09924449,0.20440327,0.11063489,0.78332245,0.23822618,0.8140415,0.4538347,0.1189058,0.25143826,0.11840302,0.1253387,0.64173424,0.5594525,0.02840773,0.09409565,0.100016594,0.4983073,0.006835784,0.0006778666,0.08978462,0.31592438,0.17366748,0.34505692,0.483584,0.7289144,0.7982453,0.049647078,0.36908054,0.4584231,0.0,0.06924699,0.4156804,0.26458976,0.5472943,0.057927907,0.376124,0.108501345,0.10785357,0.87011623,0.37973928,0.43760967,0.03719295,0.33470863,0.85610116,0.07843084,0.043412544,0.18139492,0.22620416,0.20152126,0.19927952,0.18777007,0.29790527,0.15053248,0.44714975,0.3756573,0.8101536,0.20411125,0.19514173,0.5591726,0.8462801,0.19014062,0.18322957,0.26039743,0.53261757,0.09150754,0.095461845,0.5462978,0.5129278,0.21953303,0.17154627,0.70526737,0.18997331,0.24170181,0.4995448,0.6789154,0.45557112,0.0,0.26155028,0.22676024,0.46129194,0.048315316,0.49906337,0.43562394,0.03275403,0.38785452,1.2900467,0.07286,0.16327831,0.04853889,0.2519491,0.9020481,0.38741148,0.20213145,0.48020792,0.37799078,0.0,0.03488578,0.48457593,0.5588596,0.57135755,0.4163085,0.3171498,0.18963607,0.17213553,0.499932,0.0016430825,0.5319355,0.54194444,0.24017097,0.19568604,0.7502412,0.24584888,0.20296384,0.8536129,0.85192347,0.45540577,0.36210513,0.6138163,0.64018214,0.01860217,0.16239353,0.3731525,0.06867546,0.24126486,0.48110956,0.30113634,0.19016296,0.2760812,0.42772728,0.0,0.7331697,0.40704548,0.14546208,0.7004633,0.45958012,0.14276779,0.14973241,0.32041365,0.35859174,0.51578414,0.5103331,0.15055819,0.06356697,0.05074171,0.3377636,0.031063205,0.30747122,0.0,0.22951376,0.40482342,0.12707064,0.6255362,0.0005036853,0.39421496,0.896242,0.39124438,0.109338656,0.17684487,0.45087335,0.88600045,0.23226817,0.44241238,0.7002883,0.9078725,0.06220945,0.41811398,0.1784932,0.15974659,0.13077936,0.14166197,0.15058848,0.41415206,0.26582772,0.30950642,0.29278105,0.40759575,1.0087321,0.28926373,0.2314637,0.1101799,0.48174262,0.33965647,0.32109687,0.7015469,0.1181167,0.5672946,0.47102845,0.46918726,0.30594248,0.41234523,0.07938606,0.2558307,0.02676178,0.07889725,0.19786291,0.34087765,0.16523086,0.90258425,0.52296317,0.097566396,0.3950067,0.52931356,0.05548919,0.18768233,0.14570108,0.053277068,0.03898958,0.3004763,0.5005897,0.43825746,0.34218004,0.08974424,0.0,0.06840311,0.19100678,0.13789755,0.4089682,0.71481925,0.046639316,0.05335691,0.15872711,0.44432473,0.21027245,0.3326186,0.029744487,0.06670481,0.32449585,0.6063138,0.24559748,0.11327133,0.43218043,0.04867737,0.12265439,0.48022753,0.6161439,0.17350379,0.06960188,1.1932536,0.07545775,0.23451746,0.45202252,0.4889304,0.020003768,0.2813011,0.26339436,0.22484854,0.5742346,0.051549554,0.21061338,0.035024814,0.41471195,0.0024441401,0.2073403,0.4749457,0.5468599,0.5835384,0.056338493,0.33215818,0.44722903,0.39738348,0.80088806,0.33132875,0.32389468,0.24518552,0.8770198,0.2574538,0.5457369,0.63814217,0.34407702,0.12585442,0.12737502,0.26491025,0.007914558,0.24202451,0.4625758,0.5281777,0.3879987,0.8113861,0.00029311725,0.37620416,0.120294586,0.20866345,0.15212703,0.10517199,0.3259446,0.105535924,0.28920585,0.69030553,0.16840945,0.2150755,0.085621044,0.2916246,0.05180277,0.10022845,0.083841845,0.30366844,0.0,0.07052868,1.0778463,0.3737855,0.11181538,0.87136924,0.1245662,0.71007305,0.08216569,0.30175483,0.5350972,0.037743486,0.56713545,0.19972184,0.63353944,0.050378993,0.18713124,0.5265393,0.2518045,0.6407932,0.3807137,0.16842459,0.48500618,0.58867216,0.11258586,0.26113755,0.5515149,0.1961076,0.059475914,0.56251156,0.38021553,0.93863785,0.35894448,0.33847597,0.38973364,0.7942232,0.4364926,0.61162937,0.6622566,9.432505e-05,0.72129405,0.040439904,0.0006789204,0.25822318,0.24182323,1.3114076
